,Film_FirstReleaseMonth_Cat_April,Film_FirstReleaseMonth_Cat_August,Film_FirstReleaseMonth_Cat_December,Film_FirstReleaseMonth_Cat_February,Film_FirstReleaseMonth_Cat_January,Film_FirstReleaseMonth_Cat_July,Film_FirstReleaseMonth_Cat_June,Film_FirstReleaseMonth_Cat_March,Film_FirstReleaseMonth_Cat_May,Film_FirstReleaseMonth_Cat_November,Film_FirstReleaseMonth_Cat_October,Film_FirstReleaseMonth_Cat_September,Film_Metacritic,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Nomination_Film_Title,Nomination_Is_Winner,Nominations_Academy_Crew_OtherNomPrevYearCount,Nominations_Academy_Crew_OtherNomSameYearCount,Nominations_Academy_Crew_OtherWinPrevYearCount,Nominations_Academy_Film_ActorNomCount,Nominations_Academy_Film_ActressNomCount,Nominations_Academy_Film_DirectorNomCount,Nominations_Academy_Film_HasMajorNoms,Nominations_Academy_Film_OtherNomCount,Nominations_Academy_Film_ScreenplayNomCount,Nominations_Academy_Person_OtherBestPictureNomPrevYearCount,Nominations_Academy_Person_OtherBestPictureNomSameYearCount,Nominations_Academy_Person_OtherBestPictureWinPrevYearCount,Nominations_Academy_Person_OtherNonBestPictureNomPrevYearCount,Nominations_Academy_Person_OtherNonBestPictureNomSameYearCount,Nominations_Academy_Person_OtherNonBestPictureWinPrevYearCount
241,0,0,0,1,0,0,0,0,0,0,0,0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Coming Home  ,0,13,2,9,1,1,1,1,3,1,0,0,1,0,0,0
242,0,0,0,0,0,0,1,0,0,0,0,0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Heaven Can Wait  ,0,19,3,6,1,0,1,0,5,1,1,0,0,2,3,0
243,0,0,0,0,0,0,0,0,1,0,0,0,59.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Midnight Express  ,0,1,0,1,0,0,1,0,3,1,0,0,0,0,0,0
244,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Annie Hall  ,1,6,0,1,1,1,1,1,0,1,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,1,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Julia  ,0,22,1,11,0,1,1,0,7,1,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,1,0,0,0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Star Wars  ,0,18,1,3,0,0,1,0,8,1,1,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,1,0,0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Goodbye Girl  ,0,10,4,0,1,1,0,0,1,1,1,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,1,0,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Turning Point  ,0,27,0,6,0,2,1,0,6,1,0,0,0,0,2,0
249,0,0,0,0,0,0,0,0,0,1,0,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Rocky  ,1,3,1,0,1,1,1,1,5,1,0,0,0,0,0,0
250,1,0,0,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,All the President's Men  ,0,14,2,2,0,0,1,0,5,1,0,0,0,0,0,0
251,0,0,1,0,0,0,0,0,0,0,0,0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bound for Glory  ,0,10,1,6,0,0,0,0,4,1,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,1,0,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network  ,0,12,0,4,2,1,1,1,4,1,0,0,0,0,0,0
253,0,0,0,1,0,0,0,0,0,0,0,0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taxi Driver  ,0,3,2,1,1,0,0,0,2,0,0,0,1,0,0,0
254,0,0,0,0,0,0,0,0,0,1,0,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One Flew Over the Cuckoo's Nest  ,1,9,0,1,1,1,1,1,4,1,0,0,0,0,0,0
255,0,0,1,0,0,0,0,0,0,0,0,0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Barry Lyndon  ,0,4,0,2,0,0,1,0,4,1,2,0,0,6,2,1
256,0,0,0,0,0,0,0,0,0,0,0,1,86.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dog Day Afternoon  ,0,7,1,0,1,0,1,0,2,1,0,0,0,0,0,0
257,0,0,0,0,0,0,1,0,0,0,0,0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Jaws  ,0,4,1,2,0,0,0,0,3,0,0,0,0,0,0,0
258,0,0,0,0,0,0,1,0,0,0,0,0,96.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nashville  ,0,11,1,1,0,0,1,0,3,0,0,0,0,1,1,0
259,0,0,1,0,0,0,0,0,0,0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Godfather: Part II  ,1,9,2,3,1,0,1,0,7,1,1,1,0,1,3,2
260,0,0,0,0,0,0,1,0,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Chinatown  ,0,29,1,3,1,1,1,1,6,1,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,1,0,0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lenny  ,0,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0
262,1,0,0,0,0,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,The Conversation  ,0,5,2,3,0,0,0,0,1,1,1,1,0,1,3,2
263,0,0,1,0,0,0,0,0,0,0,0,0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Wolkenkrabber in Vlammen  ,0,27,1,8,0,0,0,0,7,0,0,0,0,0,0,1
264,0,0,1,0,0,0,0,0,0,0,0,0,83.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Sting  ,1,49,0,13,1,0,1,0,6,1,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A Touch of Class  ,0,7,0,3,0,1,0,0,2,1,0,0,0,3,1,0
266,0,1,0,0,0,0,0,0,0,0,0,0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,American Graffiti  ,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,2
267,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viskningar och rop  ,0,2,0,0,0,0,1,0,2,1,0,0,0,2,2,1
268,0,0,1,0,0,0,0,0,0,0,0,0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Exorcist  ,0,8,0,3,0,1,1,0,6,1,0,0,0,0,1,0
269,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Godfather  ,1,13,2,4,1,0,1,0,7,1,0,0,0,0,0,0
270,0,0,0,1,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabaret  ,0,4,1,1,0,1,1,0,6,1,0,0,0,5,0,0
271,0,0,0,0,0,1,0,0,0,0,0,0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deliverance  ,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
272,0,0,0,0,0,0,0,0,0,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sounder  ,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
273,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utvandrarna  ,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
274,0,0,0,0,0,0,0,0,0,0,1,0,94.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The French Connection  ,1,2,0,0,1,0,1,0,4,1,0,0,0,0,0,0
275,0,0,1,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,A Clockwork Orange  ,0,1,0,2,0,0,1,0,1,1,1,0,0,4,2,1
276,0,0,0,0,0,0,0,0,0,0,1,0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fiddler on the Roof  ,0,5,1,5,1,0,1,0,5,0,1,0,0,1,1,0
277,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nicholas and Alexandra  ,0,12,0,11,0,1,0,0,4,0,0,0,3,0,0,1
278,0,0,0,0,0,0,0,0,0,0,1,0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Last Picture Show  ,0,15,1,7,0,0,1,0,5,1,0,0,0,0,0,0
279,0,0,0,1,0,0,0,0,0,0,0,0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Patton  ,1,12,2,6,1,0,1,0,6,1,1,0,0,0,0,0
280,0,0,0,0,0,0,0,1,0,0,0,0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Airport  ,0,64,0,23,0,0,0,0,8,1,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Five Easy Pieces  ,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
282,0,0,1,0,0,0,0,0,0,0,0,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Love Story  ,0,2,0,1,1,1,1,1,2,1,0,0,0,0,0,0
283,0,0,0,0,1,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MASH  ,0,22,2,9,0,0,1,0,2,1,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,1,0,0,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midnight Cowboy  ,1,2,0,0,2,0,1,0,2,1,0,0,0,0,0,0
285,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anne of the Thousand Days  ,0,14,0,2,1,1,0,0,6,1,2,0,0,0,0,2
286,0,0,0,0,0,0,0,0,0,0,0,1,66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Butch Cassidy and the Sundance Kid  ,0,49,2,14,0,0,1,0,4,1,0,0,0,0,0,0
287,0,0,1,0,0,0,0,0,0,0,0,0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Hello, Dolly!  ",0,56,0,22,0,0,0,0,6,0,1,0,0,4,0,0
288,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Z  ,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oliver!  ,1,8,0,6,1,0,1,0,8,1,1,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,1,89.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Funny Girl  ,0,46,0,12,0,1,0,0,6,0,0,0,0,0,0,0
291,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Rachel, Rachel  ",0,2,0,2,0,1,0,0,1,1,0,0,0,4,0,0
292,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Romeo and Juliet  ,0,12,0,2,0,0,1,0,2,0,0,0,0,2,0,0
293,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Lion in Winter  ,0,12,0,3,1,1,1,1,2,1,0,0,0,0,0,0
294,0,1,0,0,0,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,In the Heat of the Night  ,1,15,1,7,1,0,1,0,3,1,0,0,0,0,0,0
295,0,1,0,0,0,0,0,0,0,0,0,0,86.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonnie and Clyde  ,0,5,0,2,1,1,1,1,5,1,0,0,0,0,1,0
296,0,0,1,0,0,0,0,0,0,0,0,0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Doctor Dolittle  ,0,29,1,13,0,0,0,0,8,0,0,0,0,0,0,0
297,0,0,1,0,0,0,0,0,0,0,0,0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guess Who's Coming to Dinner  ,0,44,1,8,1,1,1,1,5,1,5,0,0,2,1,1
298,0,0,1,0,0,0,0,0,0,0,0,0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Graduate  ,0,8,1,5,1,1,1,1,2,1,0,0,0,0,0,0
299,0,0,1,0,0,0,0,0,0,0,0,0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Man for All Seasons  ,1,9,1,6,1,0,1,0,4,1,1,0,0,4,1,2
300,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfie  ,0,1,0,2,1,0,0,0,2,1,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Russians Are Coming the Russians Are Coming  ,0,12,0,1,1,0,0,0,1,1,0,0,0,0,0,0
302,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,The Sand Pebbles  ,0,26,1,8,1,0,0,0,6,0,0,0,2,2,1,2
303,0,0,0,0,0,0,1,0,0,0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Who's Afraid of Virginia Woolf?  ,0,31,0,9,1,1,1,1,8,1,0,0,0,3,1,0
304,0,0,0,0,0,0,0,1,0,0,0,0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Sound of Music  ,1,32,1,14,0,1,1,0,7,0,0,0,1,2,1,1
305,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A Thousand Clowns  ,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0
306,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Darling  ,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
307,0,0,1,0,0,0,0,0,0,0,0,0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Doctor Zhivago  ,0,17,3,7,0,0,1,0,7,1,0,0,0,0,0,1
308,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Ship of Fools  ,0,35,4,10,1,1,0,0,4,1,4,0,0,2,0,1
309,0,0,0,0,0,0,0,0,0,0,1,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,My Fair Lady  ,1,39,0,9,1,0,1,0,8,1,1,0,0,0,0,1
310,0,0,0,0,0,0,0,1,0,0,0,0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Becket  ,0,9,0,4,2,0,1,0,7,1,1,0,0,0,0,2
311,0,0,0,0,1,0,0,0,0,0,0,0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb  ,0,5,1,1,1,0,1,0,0,1,0,0,0,0,2,0
312,0,1,0,0,0,0,0,0,0,0,0,0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mary Poppins  ,0,25,0,4,0,1,1,0,9,1,0,0,0,36,1,25
313,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexis Zorbas  ,0,1,0,2,1,0,1,0,3,1,0,0,0,0,2,0
314,0,0,0,0,0,0,1,0,0,0,0,0,77.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom Jones  ,1,0,0,1,1,0,1,0,6,1,0,0,0,0,1,0
315,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America America  ,0,0,1,1,0,0,1,0,1,1,0,0,0,2,2,2
316,0,0,0,0,0,0,1,0,0,0,0,0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cleopatra  ,0,78,1,26,1,0,0,0,7,0,0,0,0,1,0,2
317,0,0,0,0,0,0,0,0,0,1,0,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,How the West Was Won  ,0,95,3,25,0,0,0,0,6,1,1,0,0,0,0,0
318,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilies of the Field  ,0,7,0,2,1,0,0,0,2,1,0,0,0,0,0,0
319,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lawrence of Arabia  ,1,24,0,7,1,0,1,0,6,1,0,0,2,0,0,0
320,0,0,0,0,0,0,0,0,0,1,0,0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mutiny on the Bounty  ,0,57,2,25,0,0,0,0,6,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,1,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Longest Day  ,0,27,3,7,0,0,0,0,4,0,0,0,1,2,0,3
322,0,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Music Man  ,0,18,1,8,0,0,0,0,5,0,0,0,0,0,0,0
